Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
561,5763,195,0,1622,8,0,5783,277,0
562,5763,195,0,1261,163,0,5783,277,0
563,5763,195,0,1455,16,0,5783,277,0
564,5753,106,0,1463,535,0,5783,277,0
565,5763,195,0,1417,624,0,5783,277,0
566,5763,195,0,1109,062,0,5783,277,0
567,5763,195,0,1658,583,0,5783,277,0
568,5753,106,0,925,7156,0,5783,277,0
569,5763,195,0,1054,721,0,5783,277,0
570,5763,195,0,1624,599,0,5783,277,0
571,5763,195,0,2003,645,0,5783,277,0
572,5773,195,0,2058,77,0,5783,277,0
573,5763,195,0,2223,339,0,5783,277,0
574,5763,195,0,1971,669,0,5783,277,0
575,5773,157,0,1830,111,0,5783,277,0
576,5753,112,0,2331,534,0,5783,277,0
577,5763,195,0,1687,083,0,5783,277,0
578,5763,195,0,1268,54,0,5783,277,0
579,5763,195,0,1078,815,0,5783,277,0
580,5773,12,0,2046,56,0,5783,277,0
581,5753,106,0,1413,193,0,5783,277,0
582,5763,195,0,1571,774,0,5783,277,0
583,5763,195,0,2485,298,0,5783,277,0
584,5753,106,0,1510,197,0,5783,277,0
585,5753,106,0,1396,142,0,5783,277,0
586,5763,195,0,1300,806,0,5783,277,0
587,5763,195,0,1819,791,0,5783,277,0
588,5753,106,0,1887,84,0,5783,277,0
589,5763,195,0,1794,748,0,5783,277,0
590,5763,195,0,1504,328,0,5783,277,0
591,5763,195,0,1844,064,0,5783,277,0
